,instance_index,receiver_polygon_area,transmitter_polygon_area,adversary_domain_pass_count,alpha_angle,avg_distance_receiver_adversary_boundaries,avg_distance_transmitter_adversary_boundaries,min_distance_transmitter_adversary_boundaries,min_distance_receiver_adversary_boundaries,adversary_friend_area_ratio,adversary_friend_area_ratio_reduced
2989,3044,30.501241211284672,89.98088095250532,0,72.3754387571286,18.64038122996846,16.06729672505145,0.0,0.0,0.15546954877301367,0.03130178798408054
2990,3045,25.838276987941903,565.6644207049185,1,60.654192375019974,13.7221893068511,17.19489527582064,0.0,3.073643938368469,0.04799930886399362,0.04062625441548429
2991,3046,477.027962442075,225.87409093917083,2,87.35290027104261,16.095127541161013,17.50611289339679,4.500949830640081,0.0,0.15651853066944574,0.0025574808939746313
2992,3047,101.12891209141513,60.80891913748234,1,64.37701999706638,7.719586266864892,16.163049875562187,5.607627590391869,1.9831952396029577,0.6645468764600709,0.6058060044573765
2993,3048,31.89872712031659,396.21076081378095,1,97.80731429786353,32.63215441872196,28.528390464087554,0.0,0.0,0.39311791995207473,0.121436497425545
2994,3049,379.8537837747865,76.61127923123288,2,28.316540418576572,31.80236186372415,33.96940247929825,0.0,0.0,0.42419521033401253,0.36111913653968253
2995,3050,276.6575270942177,69.2494995260936,2,26.62440140777657,22.857350714146964,19.648542601537592,4.1115842814650305,11.57795244429568,0.33297614631820677,0.29823373165668
2996,3051,27.51637240044227,762.5758524421393,2,69.95866011784386,15.478619420579593,36.00969171992991,0.0,4.113258248043353,0.45803914608462193,0.3750638645265339
2997,3052,348.20148045059716,229.03050205687336,0,99.93202343676009,31.248274585154956,14.845500245761489,0.0,0.0,0.0,0.0
2998,3053,167.7863966329282,79.33989236310147,0,137.14651466327203,15.419323528441433,32.73132438492788,0.0,0.0,0.0,0.0
2999,3054,299.36395717185707,706.9438885929409,1,104.8058988345067,11.63808175665734,32.711969220463004,0.0,0.0,0.03730644007720009,0.01529417819570126
